,police_dept,county,year,type,count
3226,New Castle PD,GARFIELD,2015.0,Motor Vehicle Theft,3.0
3227,New Castle PD,GARFIELD,2015.0,Motor Vehicle Theft,0.0
3228,New Castle PD,GARFIELD,2015.0,Motor Vehicle Theft,0.0
3229,New Castle PD,GARFIELD,2015.0,Arson,0.0
3230,Montezuma County Sheriff,MONTEZUMA,2015.0,Murder/Manslaughter,0.0
3231,Montezuma County Sheriff,MONTEZUMA,2015.0,Negligent Manslaughter,0.0
3232,Montezuma County Sheriff,MONTEZUMA,2015.0,Rape,4.0
3233,Montezuma County Sheriff,MONTEZUMA,2015.0,Rape,0.0
3234,Montezuma County Sheriff,MONTEZUMA,2015.0,Robbery,0.0
3235,Montezuma County Sheriff,MONTEZUMA,2015.0,Robbery,0.0
3236,Montezuma County Sheriff,MONTEZUMA,2015.0,Robbery,0.0
3237,Montezuma County Sheriff,MONTEZUMA,2015.0,Robbery,0.0
3238,Montezuma County Sheriff,MONTEZUMA,2015.0,Assaults,5.0
3239,Montezuma County Sheriff,MONTEZUMA,2015.0,Assaults,5.0
3240,Montezuma County Sheriff,MONTEZUMA,2015.0,Burglary,30.0
3241,Montezuma County Sheriff,MONTEZUMA,2015.0,Burglary,11.0
3242,Montezuma County Sheriff,MONTEZUMA,2015.0,Larceny/Theft,110.0
3243,Montezuma County Sheriff,MONTEZUMA,2015.0,Motor Vehicle Theft,3.0
3244,Montezuma County Sheriff,MONTEZUMA,2015.0,Motor Vehicle Theft,2.0
3245,Montezuma County Sheriff,MONTEZUMA,2015.0,Motor Vehicle Theft,1.0
3246,Montezuma County Sheriff,MONTEZUMA,2015.0,Arson,2.0
3247,Springfield PD,BACA,2015.0,Murder/Manslaughter,0.0
3248,Springfield PD,BACA,2015.0,Negligent Manslaughter,0.0
3249,Springfield PD,BACA,2015.0,Rape,1.0
3250,Springfield PD,BACA,2015.0,Rape,0.0
3251,Springfield PD,BACA,2015.0,Robbery,0.0
3252,Springfield PD,BACA,2015.0,Robbery,0.0
3253,Springfield PD,BACA,2015.0,Robbery,0.0
3254,Springfield PD,BACA,2015.0,Robbery,0.0
3255,Springfield PD,BACA,2015.0,Assaults,0.0
3256,Springfield PD,BACA,2015.0,Assaults,1.0
3257,Springfield PD,BACA,2015.0,Burglary,7.0
3258,Springfield PD,BACA,2015.0,Burglary,2.0
3259,Springfield PD,BACA,2015.0,Larceny/Theft,6.0
3260,Springfield PD,BACA,2015.0,Motor Vehicle Theft,0.0
3261,Springfield PD,BACA,2015.0,Motor Vehicle Theft,0.0
3262,Springfield PD,BACA,2015.0,Motor Vehicle Theft,0.0
3263,Springfield PD,BACA,2015.0,Arson,0.0
3264,Morrison PD,JEFFERSON,2015.0,Murder/Manslaughter,0.0
3265,Morrison PD,JEFFERSON,2015.0,Negligent Manslaughter,0.0
3266,Morrison PD,JEFFERSON,2015.0,Rape,0.0
3267,Morrison PD,JEFFERSON,2015.0,Rape,0.0
3268,Morrison PD,JEFFERSON,2015.0,Robbery,0.0
3269,Morrison PD,JEFFERSON,2015.0,Robbery,0.0
3270,Morrison PD,JEFFERSON,2015.0,Robbery,0.0
3271,Morrison PD,JEFFERSON,2015.0,Robbery,0.0
3272,Morrison PD,JEFFERSON,2015.0,Assaults,0.0
3273,Morrison PD,JEFFERSON,2015.0,Assaults,0.0
3274,Morrison PD,JEFFERSON,2015.0,Burglary,0.0
3275,Morrison PD,JEFFERSON,2015.0,Burglary,0.0
3276,Morrison PD,JEFFERSON,2015.0,Larceny/Theft,0.0
3277,Morrison PD,JEFFERSON,2015.0,Motor Vehicle Theft,0.0
3278,Morrison PD,JEFFERSON,2015.0,Motor Vehicle Theft,0.0
3279,Morrison PD,JEFFERSON,2015.0,Motor Vehicle Theft,0.0
3280,Morrison PD,JEFFERSON,2015.0,Arson,0.0
3281,Nederland PD,BOULDER,2015.0,Murder/Manslaughter,0.0
3282,Nederland PD,BOULDER,2015.0,Negligent Manslaughter,0.0
3283,Nederland PD,BOULDER,2015.0,Rape,0.0
3284,Nederland PD,BOULDER,2015.0,Rape,0.0
3285,Nederland PD,BOULDER,2015.0,Robbery,0.0
3286,Nederland PD,BOULDER,2015.0,Robbery,0.0
3287,Nederland PD,BOULDER,2015.0,Robbery,0.0
3288,Nederland PD,BOULDER,2015.0,Robbery,0.0
3289,Nederland PD,BOULDER,2015.0,Assaults,1.0
3290,Nederland PD,BOULDER,2015.0,Assaults,1.0
3291,Nederland PD,BOULDER,2015.0,Burglary,2.0
3292,Nederland PD,BOULDER,2015.0,Burglary,0.0
3293,Nederland PD,BOULDER,2015.0,Larceny/Theft,9.0
3294,Nederland PD,BOULDER,2015.0,Motor Vehicle Theft,0.0
3295,Nederland PD,BOULDER,2015.0,Motor Vehicle Theft,0.0
3296,Nederland PD,BOULDER,2015.0,Motor Vehicle Theft,0.0
3297,Nederland PD,BOULDER,2015.0,Arson,0.0
3298,Holyoke PD,PHILLIPS,2015.0,Murder/Manslaughter,0.0
3299,Holyoke PD,PHILLIPS,2015.0,Negligent Manslaughter,0.0
3300,Holyoke PD,PHILLIPS,2015.0,Rape,1.0
3301,Holyoke PD,PHILLIPS,2015.0,Rape,0.0
3302,Holyoke PD,PHILLIPS,2015.0,Robbery,0.0
3303,Holyoke PD,PHILLIPS,2015.0,Robbery,0.0
3304,Holyoke PD,PHILLIPS,2015.0,Robbery,0.0
3305,Holyoke PD,PHILLIPS,2015.0,Robbery,1.0
3306,Holyoke PD,PHILLIPS,2015.0,Assaults,1.0
3307,Holyoke PD,PHILLIPS,2015.0,Assaults,1.0
3308,Holyoke PD,PHILLIPS,2015.0,Burglary,6.0
3309,Holyoke PD,PHILLIPS,2015.0,Burglary,3.0
3310,Holyoke PD,PHILLIPS,2015.0,Larceny/Theft,27.0
3311,Holyoke PD,PHILLIPS,2015.0,Motor Vehicle Theft,1.0
3312,Holyoke PD,PHILLIPS,2015.0,Motor Vehicle Theft,0.0
3313,Holyoke PD,PHILLIPS,2015.0,Motor Vehicle Theft,1.0
