,year,police_dept,county,Arson,Assaults,Burglary,Larceny/Theft,Motor Vehicle Theft,Murder/Manslaughter,Negligent Manslaughter,Rape,Robbery
2031,2011.0,Cherry Hills Village PD,ARAPAHOE,0.0,4.0,17.0,26.0,1.0,0.0,2.0,,1.0
2032,2011.0,Cheyenne County Sheriff,CHEYENNE,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0
2033,2011.0,Clear Creek County Sheriff,CLEAR CREEK,1.0,28.0,30.0,33.0,5.0,0.0,8.0,,0.0
2034,2011.0,Colorado School of Mines PD,JEFFERSON,0.0,4.0,2.0,35.0,2.0,0.0,0.0,,0.0
2035,2011.0,Colorado Springs PD,EL PASO,107.0,3235.0,3325.0,11410.0,1173.0,28.0,638.0,,451.0
2036,2011.0,Colorado State Univ. - Fort Collins PD,LARIMER,4.0,18.0,18.0,415.0,1.0,0.0,0.0,,2.0
2037,2011.0,Colorado State Univ. Pueblo PD,PUEBLO,0.0,9.0,2.0,82.0,3.0,0.0,2.0,,0.0
2038,2011.0,Columbine Valley PD,ARAPAHOE,0.0,0.0,2.0,9.0,1.0,0.0,0.0,,0.0
2039,2011.0,Commerce City PD,ADAMS,6.0,377.0,244.0,873.0,114.0,1.0,76.0,,23.0
2040,2011.0,Conejos County Sheriff,CONEJOS,0.0,11.0,0.0,3.0,0.0,0.0,0.0,,0.0
2041,2011.0,Cortez PD,MONTEZUMA,0.0,124.0,20.0,333.0,6.0,0.0,0.0,,2.0
2042,2011.0,Craig PD,MOFFAT,2.0,80.0,51.0,208.0,8.0,0.0,18.0,,2.0
2043,2011.0,Crested Butte PD,GUNNISON,1.0,12.0,8.0,14.0,3.0,0.0,0.0,,0.0
2044,2011.0,Cripple Creek PD,TELLER,1.0,34.0,8.0,82.0,2.0,0.0,0.0,,0.0
2045,2011.0,Crowley County Sheriff,CROWLEY,0.0,19.0,0.0,0.0,0.0,0.0,0.0,,0.0
2046,2011.0,Custer County Sheriff,CUSTER,0.0,23.0,8.0,23.0,2.0,0.0,6.0,,0.0
2047,2011.0,Dacono PD,WELD,0.0,30.0,3.0,2.0,3.0,0.0,0.0,,0.0
2048,2011.0,De Beque PD,MESA,0.0,2.0,3.0,8.0,0.0,0.0,0.0,,0.0
2049,2011.0,Del Norte PD,RIO GRANDE,0.0,17.0,1.0,25.0,0.0,0.0,0.0,,0.0
2050,2011.0,Delta County Sheriff,DELTA,2.0,40.0,25.0,86.0,9.0,0.0,15.0,,0.0
2051,2011.0,Delta PD,DELTA,3.0,87.0,44.0,269.0,10.0,0.0,10.0,,1.0
2052,2011.0,Delta-Montrose Task Force,MONTROSE,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0
2053,2011.0,Denver PD,DENVER,95.0,5137.0,4868.0,14052.0,3588.0,36.0,792.0,,1143.0
2054,2011.0,Dillon PD,SUMMIT,0.0,5.0,4.0,26.0,1.0,0.0,0.0,,0.0
2055,2011.0,Dolores County Sheriff,DOLORES,0.0,6.0,16.0,7.0,2.0,0.0,2.0,,0.0
2056,2011.0,Douglas County Sheriff,DOUGLAS,21.0,549.0,406.0,1317.0,89.0,2.0,394.0,,15.0
2057,2011.0,Durango PD,LA PLATA,2.0,194.0,89.0,627.0,40.0,0.0,82.0,,6.0
2058,2011.0,Eagle County Sheriff,EAGLE,4.0,77.0,91.0,298.0,0.0,0.0,8.0,,0.0
2059,2011.0,Eagle PD,EAGLE,0.0,20.0,6.0,77.0,1.0,0.0,2.0,,0.0
2060,2011.0,Eaton PD,WELD,0.0,10.0,2.0,3.0,0.0,0.0,0.0,,0.0
2061,2011.0,Edgewater PD,JEFFERSON,4.0,55.0,25.0,194.0,32.0,1.0,12.0,,9.0
2062,2011.0,El Paso County Sheriff,EL PASO,27.0,917.0,604.0,1313.0,180.0,2.0,126.0,,15.0
2063,2011.0,Elizabeth PD,ELBERT,0.0,7.0,6.0,33.0,0.0,0.0,0.0,,1.0
2064,2011.0,Empire PD,CLEAR CREEK,0.0,2.0,2.0,6.0,1.0,0.0,0.0,,0.0
2065,2011.0,Englewood PD,ARAPAHOE,12.0,376.0,218.0,1335.0,164.0,0.0,28.0,,34.0
2066,2011.0,Erie PD,WELD,1.0,46.0,34.0,86.0,7.0,0.0,0.0,,0.0
2067,2011.0,Estes Park PD,LARIMER,1.0,42.0,24.0,81.0,0.0,0.0,0.0,,0.0
2068,2011.0,Evans PD,WELD,4.0,123.0,98.0,287.0,36.0,0.0,0.0,,10.0
2069,2011.0,Fairplay PD,PARK,0.0,5.0,1.0,15.0,3.0,0.0,0.0,,0.0
2070,2011.0,Federal Heights PD,ADAMS,5.0,155.0,59.0,398.0,58.0,0.0,24.0,,17.0
2071,2011.0,Firestone PD,WELD,0.0,33.0,11.0,65.0,5.0,0.0,8.0,,1.0
2072,2011.0,Florence PD,FREMONT,0.0,20.0,13.0,33.0,0.0,0.0,0.0,,0.0
2073,2011.0,Fort Collins PD,LARIMER,15.0,1459.0,561.0,3558.0,159.0,3.0,110.0,,46.0
2074,2011.0,Fort Lewis College PD,LA PLATA,2.0,5.0,8.0,39.0,0.0,0.0,4.0,,0.0
2075,2011.0,Fort Lupton PD,WELD,1.0,62.0,30.0,101.0,11.0,0.0,2.0,,3.0
2076,2011.0,Fort Morgan PD,MORGAN,7.0,78.0,55.0,220.0,8.0,0.0,2.0,,3.0
2077,2011.0,Fountain PD,EL PASO,8.0,111.0,99.0,408.0,32.0,2.0,18.0,,12.0
2078,2011.0,Fowler PD,OTERO,0.0,10.0,1.0,5.0,0.0,0.0,0.0,,1.0
2079,2011.0,Fraser/Winter Park PD,GRAND,1.0,17.0,14.0,37.0,2.0,0.0,0.0,,0.0
2080,2011.0,Frederick PD,WELD,0.0,31.0,17.0,43.0,2.0,0.0,0.0,,0.0
2081,2011.0,Fremont County Sheriff,FREMONT,2.0,104.0,98.0,132.0,10.0,0.0,0.0,,1.0
2082,2011.0,Frisco PD,SUMMIT,0.0,18.0,16.0,47.0,0.0,0.0,2.0,,2.0
2083,2011.0,Fruita PD,MESA,4.0,108.0,49.0,203.0,17.0,0.0,16.0,,2.0
2084,2011.0,Gilpin County Sheriff,GILPIN,0.0,21.0,5.0,19.0,1.0,0.0,2.0,,0.0
2085,2011.0,Glendale PD,ARAPAHOE,1.0,98.0,35.0,363.0,21.0,0.0,8.0,,14.0
2086,2011.0,Glenwood Springs PD,GARFIELD,2.0,147.0,45.0,427.0,12.0,0.0,4.0,,5.0
2087,2011.0,Golden PD,JEFFERSON,4.0,111.0,59.0,360.0,26.0,1.0,4.0,,10.0
2088,2011.0,Granby PD,GRAND,0.0,14.0,6.0,36.0,1.0,0.0,0.0,,0.0
2089,2011.0,Grand County Sheriff,GRAND,0.0,47.0,10.0,79.0,0.0,0.0,0.0,,0.0
2090,2011.0,Grand Junction PD,MESA,24.0,553.0,382.0,2089.0,140.0,2.0,148.0,,40.0
2091,2011.0,Greeley PD,WELD,52.0,1212.0,594.0,2384.0,148.0,1.0,76.0,,75.0
2092,2011.0,Green Mountain Falls PD,EL PASO,1.0,6.0,13.0,0.0,1.0,0.0,0.0,,0.0
2093,2011.0,Greenwood Village PD,ARAPAHOE,1.0,85.0,96.0,468.0,31.0,0.0,2.0,,7.0
2094,2011.0,Gunnison County Sheriff,GUNNISON,0.0,9.0,8.0,24.0,3.0,0.0,0.0,,0.0
2095,2011.0,Gunnison PD,GUNNISON,3.0,90.0,37.0,239.0,10.0,0.0,10.0,,1.0
2096,2011.0,Haxtun PD,PHILLIPS,0.0,10.0,1.0,4.0,0.0,0.0,0.0,,0.0
2097,2011.0,Hayden PD,ROUTT,0.0,4.0,2.0,33.0,1.0,0.0,0.0,,0.0
2098,2011.0,Hinsdale County Sheriff,HINSDALE,0.0,5.0,4.0,8.0,0.0,0.0,0.0,,0.0
2099,2011.0,Holyoke PD,PHILLIPS,1.0,6.0,1.0,18.0,1.0,0.0,0.0,,0.0
2100,2011.0,Hotchkiss PD,DELTA,0.0,11.0,9.0,22.0,1.0,0.0,0.0,,0.0
2101,2011.0,Huerfano County Sheriff,HUERFANO,0.0,14.0,4.0,4.0,0.0,0.0,0.0,,0.0
2102,2011.0,Hugo PD,LINCOLN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2103,2011.0,Idaho Springs PD,CLEAR CREEK,3.0,56.0,7.0,57.0,10.0,0.0,2.0,,1.0
2104,2011.0,Ignacio PD,LA PLATA,0.0,2.0,1.0,5.0,0.0,0.0,0.0,,0.0
2105,2011.0,Jackson County Sheriff,JACKSON,0.0,0.0,1.0,5.0,0.0,0.0,0.0,,0.0
2106,2011.0,Jefferson County Sheriff,JEFFERSON,15.0,808.0,446.0,1792.0,106.0,0.0,40.0,,22.0
2107,2011.0,Johnstown PD,WELD,2.0,60.0,16.0,81.0,5.0,0.0,0.0,,0.0
2108,2011.0,Kersey PD,WELD,0.0,20.0,4.0,22.0,3.0,0.0,0.0,,0.0
2109,2011.0,Kiowa County Sheriff,KIOWA,0.0,3.0,1.0,0.0,0.0,0.0,0.0,,0.0
2110,2011.0,Kiowa PD,ELBERT,0.0,6.0,7.0,12.0,1.0,0.0,2.0,,0.0
2111,2011.0,Kit Carson County Sheriff,KIT CARSON,0.0,21.0,2.0,12.0,3.0,0.0,0.0,,0.0
2112,2011.0,La Junta PD,OTERO,8.0,96.0,32.0,70.0,8.0,0.0,7.0,,2.0
2113,2011.0,La Salle PD,WELD,0.0,13.0,9.0,33.0,2.0,0.0,0.0,,0.0
2114,2011.0,Lafayette PD,BOULDER,8.0,203.0,80.0,315.0,18.0,1.0,4.0,,6.0
2115,2011.0,Lake County Sheriff,LAKE,1.0,53.0,18.0,22.0,0.0,0.0,2.0,,0.0
2116,2011.0,Lakeside PD,JEFFERSON,0.0,0.0,2.0,11.0,1.0,0.0,0.0,,0.0
2117,2011.0,Lakewood PD,JEFFERSON,15.0,2067.0,937.0,4765.0,484.0,8.0,175.0,,135.0
2118,2011.0,Lamar PD,PROWERS,0.0,35.0,47.0,198.0,6.0,0.0,6.0,,3.0
2119,2011.0,Larimer County Sheriff,LARIMER,21.0,423.0,252.0,670.0,51.0,0.0,37.0,,3.0
2120,2011.0,Las Animas County Sheriff,LAS ANIMAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2121,2011.0,Las Animas PD,BENT,1.0,11.0,11.0,9.0,0.0,0.0,2.0,,0.0
2122,2011.0,Leadville PD,LAKE,0.0,61.0,13.0,27.0,0.0,0.0,0.0,,0.0
2123,2011.0,Limon PD,LINCOLN,0.0,5.0,0.0,4.0,1.0,1.0,0.0,,0.0
2124,2011.0,Lincoln County Sheriff,LINCOLN,0.0,11.0,2.0,5.0,0.0,2.0,0.0,,0.0
2125,2011.0,Littleton PD,ARAPAHOE,7.0,319.0,233.0,841.0,63.0,2.0,20.0,,14.0
2126,2011.0,Logan County Sheriff,LOGAN,0.0,33.0,47.0,56.0,8.0,0.0,4.0,,1.0
2127,2011.0,Lone Tree PD,DOUGLAS,2.0,34.0,24.0,538.0,9.0,0.0,2.0,,2.0
2128,2011.0,Longmont PD,BOULDER,65.0,678.0,300.0,1561.0,101.0,1.0,36.0,,33.0
2129,2011.0,Louisville PD,BOULDER,2.0,59.0,49.0,197.0,11.0,0.0,2.0,,2.0
2130,2011.0,Loveland PD,LARIMER,13.0,299.0,209.0,1464.0,52.0,1.0,44.0,,11.0
2131,2011.0,Mancos PD,MONTEZUMA,0.0,7.0,1.0,1.0,0.0,0.0,0.0,,0.0
2132,2011.0,Manitou Springs PD,EL PASO,2.0,62.0,28.0,134.0,4.0,0.0,2.0,,5.0
2133,2011.0,Meeker PD,RIO BLANCO,0.0,14.0,7.0,23.0,1.0,0.0,2.0,,0.0
2134,2011.0,Mesa County Sheriff,MESA,6.0,516.0,297.0,851.0,70.0,1.0,30.0,,12.0
2135,2011.0,Milliken PD,WELD,0.0,33.0,8.0,37.0,1.0,0.0,6.0,,1.0
2136,2011.0,Mineral County Sheriff,MINERAL,0.0,2.0,0.0,2.0,1.0,0.0,0.0,,0.0
2137,2011.0,Minturn PD,EAGLE,1.0,6.0,1.0,9.0,0.0,0.0,0.0,,0.0
2138,2011.0,Moffat County Sheriff,MOFFAT,1.0,17.0,8.0,8.0,5.0,0.0,2.0,,0.0
2139,2011.0,Monte Vista PD,RIO GRANDE,1.0,33.0,23.0,98.0,3.0,0.0,6.0,,1.0
2140,2011.0,Montezuma County Sheriff,MONTEZUMA,1.0,110.0,60.0,94.0,10.0,0.0,5.0,,0.0
2141,2011.0,Montrose County Sheriff,MONTROSE,0.0,141.0,36.0,102.0,17.0,2.0,10.0,,0.0
2142,2011.0,Montrose PD,MONTROSE,4.0,130.0,92.0,579.0,21.0,0.0,4.0,,8.0
2143,2011.0,Monument PD,EL PASO,1.0,18.0,13.0,74.0,1.0,0.0,4.0,,1.0
2144,2011.0,Morgan County Sheriff,MORGAN,0.0,38.0,8.0,30.0,2.0,0.0,0.0,,1.0
2145,2011.0,Morrison PD,JEFFERSON,0.0,2.0,1.0,3.0,0.0,0.0,0.0,,1.0
2146,2011.0,Mountain View PD,JEFFERSON,0.0,3.0,2.0,2.0,2.0,0.0,2.0,,0.0
2147,2011.0,Nederland PD,BOULDER,1.0,25.0,4.0,24.0,1.0,0.0,0.0,,0.0
2148,2011.0,New Castle PD,GARFIELD,0.0,18.0,5.0,28.0,4.0,0.0,0.0,,0.0
2149,2011.0,Northglenn PD,ADAMS,0.0,301.0,161.0,727.0,112.0,0.0,26.0,,7.0
2150,2011.0,Olathe PD,MONTROSE,0.0,2.0,2.0,11.0,2.0,0.0,10.0,,0.0
2151,2011.0,Otero County Sheriff,OTERO,2.0,33.0,57.0,47.0,0.0,0.0,0.0,,1.0
2152,2011.0,Ouray County Sheriff,OURAY,0.0,4.0,3.0,8.0,1.0,0.0,0.0,,0.0
2153,2011.0,Ouray PD,OURAY,0.0,4.0,2.0,30.0,0.0,0.0,0.0,,0.0
2154,2011.0,Pagosa Springs PD,ARCHULETA,0.0,55.0,23.0,63.0,1.0,0.0,0.0,,0.0
2155,2011.0,Palisade PD,MESA,0.0,22.0,7.0,19.0,1.0,0.0,0.0,,2.0
2156,2011.0,Palmer Lake PD,EL PASO,0.0,7.0,6.0,4.0,1.0,0.0,2.0,,0.0
2157,2011.0,Parachute PD,GARFIELD,1.0,18.0,4.0,19.0,2.0,0.0,2.0,,1.0
2158,2011.0,Park County Sheriff,PARK,1.0,75.0,37.0,61.0,12.0,0.0,0.0,,0.0
2159,2011.0,Parker PD,DOUGLAS,7.0,159.0,124.0,404.0,18.0,1.0,14.0,,6.0
2160,2011.0,Phillips County Sheriff,PHILLIPS,0.0,0.0,1.0,2.0,0.0,0.0,0.0,,0.0
2161,2011.0,Pikes Peak Community College PD,EL PASO,1.0,11.0,0.0,40.0,1.0,0.0,0.0,,1.0
2162,2011.0,Pitkin County Sheriff,PITKIN,0.0,35.0,6.0,47.0,5.0,0.0,0.0,,0.0
2163,2011.0,Platteville PD,WELD,0.0,14.0,9.0,32.0,1.0,0.0,0.0,,0.0
2164,2011.0,Prowers County Sheriff,PROWERS,0.0,32.0,13.0,15.0,0.0,0.0,2.0,,0.0
2165,2011.0,Pueblo County Sheriff,PUEBLO,0.0,296.0,331.0,1157.0,57.0,1.0,0.0,,6.0
2166,2011.0,Pueblo PD,PUEBLO,50.0,1611.0,1595.0,3463.0,470.0,12.0,80.0,,174.0
2167,2011.0,Rangely PD,RIO BLANCO,0.0,15.0,1.0,21.0,5.0,0.0,4.0,,0.0
2168,2011.0,Red Rocks Community College PD,JEFFERSON,0.0,0.0,0.0,16.0,0.0,0.0,0.0,,0.0
2169,2011.0,Rio Blanco County Sheriff,RIO BLANCO,0.0,6.0,0.0,6.0,3.0,0.0,0.0,,0.0
2170,2011.0,Rio Grande County Sheriff,RIO GRANDE,2.0,12.0,11.0,38.0,4.0,0.0,2.0,,1.0
2171,2011.0,Rocky Ford PD,OTERO,0.0,28.0,34.0,67.0,0.0,0.0,0.0,,2.0
2172,2011.0,Routt County Sheriff,ROUTT,1.0,24.0,21.0,54.0,2.0,0.0,0.0,,0.0
2173,2011.0,Saguache County Sheriff,SAGUACHE,0.0,15.0,15.0,12.0,1.0,0.0,0.0,,0.0
2174,2011.0,Salida PD,CHAFFEE,4.0,48.0,17.0,156.0,7.0,0.0,2.0,,1.0
2175,2011.0,San Juan County Sheriff,SAN JUAN,1.0,8.0,1.0,19.0,5.0,0.0,0.0,,0.0
2176,2011.0,San Miguel County Sheriff,SAN MIGUEL,1.0,9.0,7.0,12.0,1.0,0.0,0.0,,0.0
2177,2011.0,Sedgwick County Sheriff,SEDGWICK,0.0,22.0,5.0,14.0,1.0,0.0,0.0,,0.0
2178,2011.0,Sheridan PD,ARAPAHOE,5.0,72.0,45.0,276.0,48.0,0.0,8.0,,4.0
2179,2011.0,Silt PD,GARFIELD,0.0,18.0,6.0,41.0,1.0,0.0,0.0,,1.0
2180,2011.0,Silverthorne PD,SUMMIT,0.0,37.0,5.0,108.0,2.0,0.0,2.0,,1.0
2181,2011.0,Snowmass Village PD,PITKIN,0.0,9.0,1.0,41.0,0.0,0.0,0.0,,0.0
2182,2011.0,South Fork PD,RIO GRANDE,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2183,2011.0,South Metro Task Force,ARAPAHOE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2184,2011.0,Southwest Task Force,LA PLATA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2185,2011.0,Springfield PD,BACA,0.0,8.0,3.0,4.0,1.0,0.0,0.0,,0.0
2186,2011.0,Steamboat Springs PD,ROUTT,0.0,125.0,31.0,238.0,27.0,0.0,8.0,,2.0
2187,2011.0,Sterling PD,LOGAN,3.0,96.0,90.0,255.0,9.0,0.0,6.0,,0.0
2188,2011.0,Stratton PD,KIT CARSON,0.0,2.0,9.0,15.0,1.0,0.0,0.0,,0.0
2189,2011.0,Summit County Sheriff,SUMMIT,2.0,108.0,36.0,220.0,13.0,0.0,12.0,,4.0
2190,2011.0,Teller County Sheriff,TELLER,1.0,82.0,36.0,47.0,1.0,1.0,2.0,,1.0
2191,2011.0,Telluride PD,SAN MIGUEL,0.0,17.0,8.0,148.0,6.0,0.0,4.0,,1.0
2192,2011.0,Thornton PD,ADAMS,25.0,1202.0,513.0,2644.0,281.0,0.0,100.0,,50.0
2193,2011.0,Timnath PD,LARIMER,1.0,3.0,1.0,27.0,0.0,0.0,0.0,,0.0
2194,2011.0,Univ. Colorado - Boulder PD,BOULDER,4.0,34.0,42.0,410.0,11.0,0.0,14.0,,6.0
2195,2011.0,Univ. Colorado - Colo. Spgs. PD,EL PASO,0.0,6.0,6.0,75.0,1.0,0.0,0.0,,0.0
2196,2011.0,Univ. Colorado - Denver PD,ADAMS,2.0,10.0,3.0,47.0,4.0,0.0,0.0,,0.0
2197,2011.0,Univ. Northern Colorado PD,WELD,1.0,10.0,3.0,133.0,0.0,0.0,0.0,,0.0
2198,2011.0,Vail PD,EAGLE,1.0,63.0,32.0,281.0,0.0,0.0,2.0,,0.0
2199,2011.0,Victor PD,TELLER,0.0,10.0,2.0,1.0,0.0,0.0,0.0,,0.0
2200,2011.0,Walsenburg PD,HUERFANO,0.0,82.0,42.0,63.0,0.0,0.0,2.0,,1.0
2201,2011.0,Walsh PD,BACA,0.0,2.0,0.0,1.0,0.0,0.0,0.0,,0.0
2202,2011.0,Washington County Sheriff,WASHINGTON,0.0,49.0,23.0,57.0,4.0,0.0,6.0,,0.0
2203,2011.0,Weld County Sheriff,WELD,9.0,499.0,252.0,436.0,85.0,5.0,34.0,,8.0
2204,2011.0,Westminster PD,ADAMS,13.0,649.0,397.0,2079.0,329.0,4.0,68.0,,48.0
2205,2011.0,Wheat Ridge PD,JEFFERSON,12.0,292.0,232.0,930.0,135.0,3.0,38.0,,26.0
2206,2011.0,Windsor PD,WELD,4.0,45.0,39.0,193.0,5.0,0.0,2.0,,0.0
2207,2011.0,Woodland Park PD,TELLER,0.0,30.0,8.0,87.0,3.0,0.0,0.0,,0.0
2208,2011.0,Wray PD,YUMA,0.0,4.0,0.0,3.0,0.0,0.0,0.0,,0.0
2209,2011.0,Yuma County Sheriff,YUMA,1.0,11.0,2.0,22.0,0.0,0.0,2.0,,0.0
2210,2011.0,Yuma PD,YUMA,1.0,17.0,8.0,28.0,0.0,0.0,4.0,,0.0
2211,2012.0,Adams County Sheriff,ADAMS,24.0,959.0,523.0,1407.0,421.0,7.0,140.0,,55.0
2212,2012.0,Aims Community College PD,WELD,0.0,0.0,0.0,4.0,0.0,0.0,0.0,,0.0
2213,2012.0,Alamosa County Sheriff,ALAMOSA,1.0,19.0,14.0,19.0,2.0,0.0,0.0,,0.0
2214,2012.0,Arapahoe Community College PD,ARAPAHOE,0.0,0.0,0.0,11.0,0.0,0.0,0.0,,0.0
2215,2012.0,Arapahoe County Sheriff,ARAPAHOE,16.0,574.0,359.0,815.0,120.0,1.0,74.0,,31.0
2216,2012.0,Archuleta County Sheriff,ARCHULETA,3.0,43.0,45.0,54.0,7.0,0.0,4.0,,0.0
2217,2012.0,Arvada PD,JEFFERSON,20.0,481.0,390.0,2019.0,201.0,0.0,44.0,,30.0
2218,2012.0,Aspen PD,PITKIN,2.0,58.0,23.0,280.0,5.0,0.0,6.0,,0.0
2219,2012.0,Ault PD,WELD,0.0,11.0,0.0,1.0,1.0,0.0,0.0,,0.0
2220,2012.0,Aurora PD,ARAPAHOE,72.0,4169.0,1794.0,7417.0,904.0,29.0,352.0,,482.0
2221,2012.0,Avon PD,EAGLE,1.0,36.0,9.0,86.0,1.0,1.0,14.0,,0.0
2222,2012.0,Baca County Sheriff,BACA,0.0,8.0,2.0,2.0,0.0,0.0,0.0,,0.0
2223,2012.0,Basalt PD,EAGLE,0.0,24.0,5.0,33.0,6.0,0.0,0.0,,4.0
2224,2012.0,Bayfield PD,LA PLATA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2225,2012.0,Bent County Sheriff,BENT,0.0,46.0,37.0,50.0,2.0,0.0,0.0,,1.0
2226,2012.0,Berthoud PD,LARIMER,0.0,22.0,10.0,50.0,2.0,0.0,0.0,,0.0
2227,2012.0,Black Hawk PD,GILPIN,0.0,17.0,6.0,160.0,5.0,0.0,0.0,,0.0
2228,2012.0,Blue River PD,SUMMIT,0.0,4.0,0.0,3.0,0.0,0.0,0.0,,0.0
2229,2012.0,Boulder County Sheriff,BOULDER,8.0,190.0,147.0,339.0,35.0,0.0,26.0,,5.0
2230,2012.0,Boulder PD,BOULDER,26.0,759.0,472.0,2339.0,129.0,0.0,64.0,,48.0
2231,2012.0,Bow Mar PD,ARAPAHOE,0.0,0.0,0.0,7.0,0.0,0.0,0.0,,1.0
2232,2012.0,Breckenridge PD,SUMMIT,1.0,62.0,24.0,447.0,12.0,0.0,10.0,,2.0
2233,2012.0,Brighton PD,ADAMS,17.0,294.0,126.0,808.0,65.0,2.0,44.0,,15.0
2234,2012.0,Broomfield PD,BROOMFIELD,6.0,171.0,91.0,1077.0,47.0,1.0,15.0,,6.0
2235,2012.0,Brush PD,MORGAN,0.0,8.0,11.0,36.0,2.0,0.0,0.0,,1.0
2236,2012.0,Buena Vista PD,CHAFFEE,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2237,2012.0,Burlington PD,KIT CARSON,0.0,49.0,9.0,59.0,4.0,0.0,6.0,,0.0
2238,2012.0,Campo PD,BACA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2239,2012.0,Canon City PD,FREMONT,4.0,314.0,75.0,447.0,19.0,0.0,46.0,,4.0
2240,2012.0,Carbondale PD,GARFIELD,0.0,42.0,21.0,114.0,9.0,0.0,2.0,,1.0
2241,2012.0,Castle Rock PD,DOUGLAS,7.0,231.0,102.0,540.0,28.0,1.0,24.0,,7.0
2242,2012.0,Cedaredge PD,DELTA,0.0,4.0,15.0,38.0,2.0,0.0,0.0,,0.0
2243,2012.0,Centennial PD,ARAPAHOE,16.0,291.0,276.0,1079.0,75.0,1.0,80.0,,33.0
2244,2012.0,Center PD,SAGUACHE,1.0,39.0,15.0,27.0,2.0,0.0,0.0,,0.0
2245,2012.0,Chaffee County Sheriff,CHAFFEE,1.0,42.0,24.0,51.0,3.0,0.0,4.0,,0.0
2246,2012.0,Cherry Hills Village PD,ARAPAHOE,0.0,6.0,25.0,65.0,4.0,0.0,2.0,,0.0
2247,2012.0,Cheyenne County Sheriff,CHEYENNE,1.0,6.0,4.0,15.0,2.0,0.0,0.0,,0.0
2248,2012.0,Clear Creek County Sheriff,CLEAR CREEK,7.0,24.0,17.0,49.0,6.0,0.0,2.0,,0.0
2249,2012.0,Colorado School of Mines PD,JEFFERSON,0.0,4.0,1.0,73.0,0.0,0.0,0.0,,0.0
2250,2012.0,Colorado Springs PD,EL PASO,76.0,2869.0,3628.0,12454.0,1785.0,18.0,697.0,,515.0
2251,2012.0,Colorado State Univ. - Fort Collins PD,LARIMER,9.0,17.0,29.0,410.0,2.0,0.0,10.0,,1.0
2252,2012.0,Columbine Valley PD,ARAPAHOE,0.0,0.0,2.0,3.0,0.0,0.0,0.0,,0.0
2253,2012.0,Commerce City PD,ADAMS,6.0,367.0,295.0,1005.0,124.0,7.0,52.0,,17.0
2254,2012.0,Conejos County Sheriff,CONEJOS,3.0,53.0,23.0,21.0,7.0,0.0,0.0,,0.0
2255,2012.0,Cortez PD,MONTEZUMA,0.0,109.0,18.0,265.0,14.0,0.0,0.0,,3.0
2256,2012.0,Costilla County Sheriff,COSTILLA,0.0,25.0,9.0,1.0,4.0,0.0,0.0,,0.0
2257,2012.0,Craig PD,MOFFAT,4.0,98.0,37.0,219.0,8.0,1.0,8.0,,0.0
2258,2012.0,Crested Butte PD,GUNNISON,0.0,20.0,9.0,13.0,6.0,0.0,0.0,,1.0
2259,2012.0,Cripple Creek PD,TELLER,0.0,40.0,9.0,63.0,2.0,0.0,0.0,,0.0
2260,2012.0,Crowley County Sheriff,CROWLEY,0.0,28.0,1.0,1.0,0.0,0.0,0.0,,0.0
2261,2012.0,Custer County Sheriff,CUSTER,1.0,22.0,14.0,35.0,3.0,0.0,2.0,,0.0
2262,2012.0,Dacono PD,WELD,0.0,32.0,2.0,2.0,0.0,0.0,2.0,,0.0
2263,2012.0,De Beque PD,MESA,0.0,0.0,1.0,5.0,0.0,0.0,0.0,,0.0
2264,2012.0,Del Norte PD,RIO GRANDE,0.0,16.0,8.0,9.0,0.0,0.0,0.0,,0.0
2265,2012.0,Delta County Sheriff,DELTA,0.0,63.0,21.0,117.0,15.0,0.0,0.0,,0.0
2266,2012.0,Delta PD,DELTA,10.0,123.0,54.0,255.0,11.0,0.0,4.0,,5.0
2267,2012.0,Denver PD,DENVER,94.0,5358.0,5146.0,14555.0,3703.0,39.0,752.0,,1150.0
2268,2012.0,Dillon PD,SUMMIT,1.0,6.0,8.0,23.0,0.0,0.0,0.0,,0.0
2269,2012.0,Dolores County Sheriff,DOLORES,0.0,9.0,15.0,11.0,0.0,0.0,0.0,,0.0
2270,2012.0,Douglas County Sheriff,DOUGLAS,17.0,504.0,303.0,1010.0,36.0,0.0,56.0,,6.0
2271,2012.0,Durango PD,LA PLATA,3.0,171.0,47.0,357.0,14.0,1.0,6.0,,6.0
2272,2012.0,Eagle County Sheriff,EAGLE,10.0,92.0,73.0,267.0,4.0,1.0,12.0,,1.0
2273,2012.0,Eagle PD,EAGLE,0.0,15.0,8.0,61.0,1.0,0.0,4.0,,0.0
2274,2012.0,Eaton PD,WELD,0.0,6.0,0.0,2.0,0.0,0.0,0.0,,0.0
