,county,year,minor_male,minor_female,adult_male,adult_female,minor_total,adult_total,total
2385,Mesa,1996.0,14995.0,14351.0,37485.0,40705.0,29346.0,78190.0,107536.0
2386,Mesa,1997.0,15213.0,14546.0,38402.0,41601.0,29759.0,80003.0,109762.0
2387,Mesa,1998.0,15469.0,14776.0,39459.0,42631.0,30245.0,82090.0,112335.0
2388,Mesa,1999.0,15680.0,14964.0,40398.0,43528.0,30644.0,83926.0,114570.0
2389,Mesa,2000.0,15998.0,15255.0,41641.0,44755.0,31253.0,86396.0,117649.0
2390,Mesa,2001.0,16237.0,15531.0,42583.0,45511.0,31766.0,88098.0,119864.0
2391,Mesa,2002.0,16243.0,15549.0,43574.0,46421.0,31791.0,89995.0,121786.0
2392,Mesa,2003.0,16292.0,15712.0,44749.0,47405.0,32002.0,92148.0,124150.0
2393,Mesa,2004.0,16440.0,15863.0,45899.0,48423.0,32300.0,94325.0,126625.0
2394,Mesa,2005.0,16610.0,15995.0,46966.0,49427.0,32606.0,96392.0,128998.0
2395,Mesa,2006.0,17073.0,16441.0,48646.0,50971.0,33515.0,99614.0,133129.0
2396,Mesa,2007.0,17579.0,16906.0,50337.0,52565.0,34485.0,102904.0,137389.0
2397,Mesa,2008.0,17991.0,17265.0,51600.0,53828.0,35256.0,105422.0,140678.0
2398,Mesa,2009.0,18477.0,17711.0,53301.0,55307.0,36187.0,108607.0,144794.0
2399,Mesa,2010.0,18711.0,17967.0,54362.0,56115.0,36678.0,110477.0,147155.0
2400,Mesa,2011.0,18805.0,18074.0,54698.0,56389.0,36875.0,111078.0,147953.0
2401,Mesa,2012.0,18629.0,17869.0,54861.0,56570.0,36501.0,111440.0,147941.0
2402,Mesa,2013.0,18513.0,17770.0,54997.0,56652.0,36283.0,111645.0,147928.0
2403,Mesa,2014.0,18349.0,17651.0,55141.0,56741.0,35999.0,111875.0,147874.0
2404,Mesa,2015.0,18401.0,17667.0,55555.0,57148.0,36070.0,112708.0,148778.0
2405,Mesa,2016.0,18463.0,17781.0,56282.0,57815.0,36247.0,114098.0,150345.0
2406,Mesa,2017.0,18522.0,17837.0,57129.0,58658.0,36361.0,115789.0,152150.0
2407,Mesa,2018.0,18563.0,17869.0,58038.0,59580.0,36430.0,117615.0,154045.0
2408,Mesa,2019.0,18469.0,17776.0,58659.0,60205.0,36247.0,118862.0,155109.0
2409,Mesa,2020.0,18323.0,17650.0,59209.0,60733.0,35973.0,119937.0,155910.0
2410,Mesa,2021.0,18135.0,17507.0,59790.0,61263.0,35645.0,121059.0,156704.0
2411,Mesa,2022.0,18061.0,17491.0,60538.0,61955.0,35551.0,122494.0,158045.0
2412,Mesa,2023.0,18009.0,17478.0,61419.0,62815.0,35488.0,124237.0,159725.0
2413,Mesa,2024.0,18014.0,17457.0,62375.0,63800.0,35470.0,126173.0,161643.0
2414,Mesa,2025.0,18083.0,17421.0,63425.0,64977.0,35504.0,128406.0,163910.0
2415,Mesa,2026.0,18148.0,17406.0,64683.0,66330.0,35554.0,131015.0,166569.0
2416,Mesa,2027.0,18182.0,17432.0,65968.0,67655.0,35615.0,133619.0,169234.0
2417,Mesa,2028.0,18266.0,17518.0,67262.0,68977.0,35785.0,136235.0,172020.0
2418,Mesa,2029.0,18361.0,17644.0,68658.0,70363.0,36005.0,139026.0,175031.0
2419,Mesa,2030.0,18514.0,17796.0,70052.0,71794.0,36307.0,141848.0,178155.0
2420,Mesa,2031.0,18706.0,17984.0,71380.0,73160.0,36689.0,144538.0,181227.0
2421,Mesa,2032.0,18876.0,18155.0,72708.0,74526.0,37026.0,147225.0,184251.0
2422,Mesa,2033.0,19086.0,18358.0,73958.0,75818.0,37442.0,149777.0,187219.0
2423,Mesa,2034.0,19254.0,18522.0,75227.0,77127.0,37780.0,152350.0,190130.0
2424,Mesa,2035.0,19486.0,18742.0,76410.0,78344.0,38228.0,154758.0,192986.0
2425,Mesa,2036.0,19736.0,18985.0,77530.0,79507.0,38720.0,157043.0,195763.0
2426,Mesa,2037.0,19986.0,19220.0,78622.0,80639.0,39207.0,159269.0,198476.0
2427,Mesa,2038.0,20258.0,19481.0,79660.0,81713.0,39739.0,161368.0,201107.0
2428,Mesa,2039.0,20538.0,19751.0,80654.0,82728.0,40290.0,163387.0,203677.0
2429,Mesa,2040.0,20838.0,20032.0,81595.0,83699.0,40865.0,165286.0,206151.0
2430,Mesa,2041.0,21099.0,20282.0,82520.0,84648.0,41382.0,167174.0,208556.0
2431,Mesa,2042.0,21344.0,20520.0,83428.0,85579.0,41864.0,169001.0,210865.0
2432,Mesa,2043.0,21576.0,20738.0,84313.0,86474.0,42317.0,170787.0,213104.0
2433,Mesa,2044.0,21793.0,20939.0,85175.0,87348.0,42733.0,172521.0,215254.0
2434,Mesa,2045.0,21985.0,21122.0,86026.0,88195.0,43107.0,174217.0,217324.0
2435,Mesa,2046.0,22154.0,21284.0,86861.0,89024.0,43441.0,175882.0,219323.0
2436,Mesa,2047.0,22305.0,21423.0,87680.0,89829.0,43730.0,177508.0,221238.0
2437,Mesa,2048.0,22434.0,21545.0,88486.0,90628.0,43976.0,179117.0,223093.0
2438,Mesa,2049.0,22537.0,21642.0,89284.0,91400.0,44181.0,180686.0,224867.0
2439,Mesa,2050.0,22626.0,21723.0,90071.0,92166.0,44347.0,182234.0,226581.0
2440,Mineral,1990.0,66.0,62.0,222.0,208.0,128.0,430.0,558.0
2441,Mineral,1991.0,68.0,63.0,226.0,214.0,131.0,440.0,571.0
2442,Mineral,1992.0,71.0,64.0,229.0,218.0,135.0,447.0,582.0
2443,Mineral,1993.0,71.0,65.0,238.0,229.0,136.0,467.0,603.0
2444,Mineral,1994.0,78.0,70.0,254.0,246.0,148.0,500.0,648.0
2445,Mineral,1995.0,80.0,70.0,263.0,256.0,150.0,519.0,669.0
2446,Mineral,1996.0,88.0,74.0,288.0,285.0,162.0,573.0,735.0
2447,Mineral,1997.0,91.0,70.0,291.0,293.0,161.0,584.0,745.0
2448,Mineral,1998.0,96.0,73.0,301.0,308.0,169.0,609.0,778.0
2449,Mineral,1999.0,98.0,75.0,313.0,321.0,173.0,634.0,807.0
2450,Mineral,2000.0,102.0,77.0,324.0,333.0,179.0,657.0,836.0
2451,Mineral,2001.0,97.0,75.0,322.0,328.0,170.0,652.0,822.0
2452,Mineral,2002.0,92.0,64.0,321.0,325.0,159.0,647.0,806.0
2453,Mineral,2003.0,93.0,59.0,331.0,349.0,152.0,677.0,829.0
2454,Mineral,2004.0,101.0,67.0,328.0,342.0,169.0,681.0,850.0
2455,Mineral,2005.0,81.0,57.0,333.0,334.0,141.0,664.0,805.0
2456,Mineral,2006.0,77.0,50.0,326.0,338.0,131.0,660.0,791.0
2457,Mineral,2007.0,73.0,46.0,338.0,351.0,121.0,687.0,808.0
2458,Mineral,2008.0,64.0,38.0,314.0,343.0,105.0,664.0,769.0
2459,Mineral,2009.0,57.0,35.0,289.0,330.0,93.0,619.0,712.0
2460,Mineral,2010.0,68.0,46.0,302.0,289.0,114.0,591.0,705.0
2461,Mineral,2011.0,66.0,46.0,303.0,288.0,112.0,591.0,703.0
2462,Mineral,2012.0,64.0,47.0,311.0,294.0,111.0,609.0,720.0
2463,Mineral,2013.0,62.0,51.0,315.0,294.0,116.0,620.0,736.0
2464,Mineral,2014.0,60.0,54.0,329.0,306.0,116.0,625.0,741.0
2465,Mineral,2015.0,59.0,55.0,327.0,309.0,116.0,634.0,750.0
2466,Mineral,2016.0,65.0,56.0,329.0,314.0,123.0,648.0,771.0
2467,Mineral,2017.0,69.0,62.0,337.0,317.0,130.0,652.0,782.0
2468,Mineral,2018.0,70.0,65.0,341.0,329.0,137.0,675.0,812.0
2469,Mineral,2019.0,72.0,68.0,351.0,335.0,138.0,696.0,834.0
2470,Mineral,2020.0,76.0,75.0,365.0,347.0,148.0,715.0,863.0
2471,Mineral,2021.0,70.0,74.0,381.0,362.0,142.0,743.0,885.0
2472,Mineral,2022.0,68.0,72.0,387.0,366.0,141.0,760.0,901.0
2473,Mineral,2023.0,68.0,71.0,384.0,377.0,141.0,766.0,907.0
2474,Mineral,2024.0,68.0,72.0,384.0,380.0,145.0,770.0,915.0
2475,Mineral,2025.0,69.0,74.0,390.0,381.0,146.0,774.0,920.0
2476,Mineral,2026.0,73.0,77.0,395.0,377.0,151.0,770.0,921.0
2477,Mineral,2027.0,75.0,80.0,397.0,378.0,152.0,778.0,930.0
2478,Mineral,2028.0,76.0,78.0,392.0,381.0,152.0,777.0,929.0
2479,Mineral,2029.0,79.0,75.0,391.0,381.0,150.0,780.0,930.0
2480,Mineral,2030.0,77.0,76.0,389.0,384.0,151.0,778.0,929.0
2481,Mineral,2031.0,79.0,76.0,386.0,387.0,152.0,773.0,925.0
2482,Mineral,2032.0,79.0,78.0,385.0,385.0,154.0,767.0,921.0
2483,Mineral,2033.0,78.0,78.0,380.0,386.0,155.0,763.0,918.0
2484,Mineral,2034.0,78.0,77.0,379.0,383.0,153.0,767.0,920.0
2485,Mineral,2035.0,76.0,75.0,380.0,384.0,152.0,762.0,914.0
2486,Mineral,2036.0,75.0,74.0,377.0,385.0,151.0,761.0,912.0
2487,Mineral,2037.0,73.0,73.0,377.0,383.0,150.0,758.0,908.0
2488,Mineral,2038.0,76.0,75.0,370.0,383.0,160.0,756.0,916.0
2489,Mineral,2039.0,78.0,75.0,367.0,377.0,164.0,755.0,919.0
2490,Mineral,2040.0,87.0,76.0,368.0,381.0,166.0,749.0,915.0
2491,Mineral,2041.0,91.0,76.0,366.0,383.0,167.0,740.0,907.0
2492,Mineral,2042.0,91.0,79.0,366.0,377.0,167.0,738.0,905.0
2493,Mineral,2043.0,89.0,82.0,358.0,373.0,168.0,735.0,903.0
2494,Mineral,2044.0,90.0,84.0,360.0,370.0,168.0,729.0,897.0
2495,Mineral,2045.0,89.0,85.0,353.0,366.0,169.0,719.0,888.0
2496,Mineral,2046.0,88.0,84.0,349.0,360.0,170.0,715.0,885.0
2497,Mineral,2047.0,87.0,84.0,348.0,357.0,170.0,708.0,878.0
2498,Mineral,2048.0,87.0,83.0,341.0,355.0,170.0,700.0,870.0
2499,Mineral,2049.0,86.0,83.0,339.0,354.0,169.0,691.0,860.0
2500,Mineral,2050.0,85.0,82.0,337.0,346.0,167.0,684.0,851.0
2501,Moffat,1990.0,1982.0,1852.0,3761.0,3762.0,3834.0,7523.0,11357.0
2502,Moffat,1991.0,1975.0,1837.0,3834.0,3807.0,3812.0,7641.0,11453.0
2503,Moffat,1992.0,2000.0,1849.0,3951.0,3897.0,3849.0,7848.0,11697.0
2504,Moffat,1993.0,1997.0,1840.0,4020.0,3940.0,3837.0,7960.0,11797.0
2505,Moffat,1994.0,2011.0,1844.0,4122.0,4020.0,3855.0,8142.0,11997.0
2506,Moffat,1995.0,2026.0,1848.0,4219.0,4096.0,3874.0,8315.0,12189.0
2507,Moffat,1996.0,2020.0,1837.0,4291.0,4137.0,3857.0,8428.0,12285.0
2508,Moffat,1997.0,2049.0,1850.0,4428.0,4246.0,3899.0,8674.0,12573.0
2509,Moffat,1998.0,2067.0,1859.0,4543.0,4341.0,3926.0,8884.0,12810.0
2510,Moffat,1999.0,2081.0,1860.0,4662.0,4423.0,3941.0,9085.0,13026.0
2511,Moffat,2000.0,2083.0,1854.0,4755.0,4490.0,3937.0,9245.0,13182.0
2512,Moffat,2001.0,2050.0,1839.0,4721.0,4476.0,3892.0,9198.0,13090.0
2513,Moffat,2002.0,2033.0,1821.0,4755.0,4523.0,3852.0,9275.0,13127.0
2514,Moffat,2003.0,2013.0,1819.0,4728.0,4495.0,3830.0,9223.0,13053.0
2515,Moffat,2004.0,2008.0,1794.0,4728.0,4534.0,3800.0,9261.0,13061.0
2516,Moffat,2005.0,1945.0,1761.0,4732.0,4529.0,3702.0,9260.0,12962.0
2517,Moffat,2006.0,1955.0,1771.0,4784.0,4586.0,3728.0,9377.0,13105.0
2518,Moffat,2007.0,1977.0,1788.0,4838.0,4668.0,3763.0,9510.0,13273.0
2519,Moffat,2008.0,1987.0,1824.0,4898.0,4738.0,3810.0,9633.0,13443.0
2520,Moffat,2009.0,2009.0,1815.0,4926.0,4791.0,3823.0,9717.0,13540.0
2521,Moffat,2010.0,2056.0,1864.0,4999.0,4887.0,3920.0,9886.0,13806.0
2522,Moffat,2011.0,1983.0,1811.0,4887.0,4772.0,3798.0,9654.0,13452.0
2523,Moffat,2012.0,1926.0,1758.0,4824.0,4708.0,3680.0,9534.0,13214.0
2524,Moffat,2013.0,1925.0,1749.0,4806.0,4706.0,3674.0,9518.0,13192.0
2525,Moffat,2014.0,1897.0,1732.0,4747.0,4644.0,3628.0,9384.0,13012.0
2526,Moffat,2015.0,1903.0,1744.0,4749.0,4643.0,3648.0,9391.0,13039.0
2527,Moffat,2016.0,1934.0,1781.0,4828.0,4724.0,3715.0,9551.0,13266.0
2528,Moffat,2017.0,1924.0,1765.0,4809.0,4724.0,3686.0,9539.0,13225.0
2529,Moffat,2018.0,1929.0,1768.0,4836.0,4756.0,3697.0,9595.0,13292.0
2530,Moffat,2019.0,1905.0,1764.0,4899.0,4802.0,3668.0,9693.0,13361.0
2531,Moffat,2020.0,1848.0,1707.0,4909.0,4816.0,3559.0,9729.0,13288.0
2532,Moffat,2021.0,1831.0,1683.0,4936.0,4848.0,3513.0,9787.0,13300.0
2533,Moffat,2022.0,1832.0,1668.0,4906.0,4845.0,3496.0,9747.0,13243.0
2534,Moffat,2023.0,1816.0,1650.0,4891.0,4838.0,3464.0,9734.0,13198.0
2535,Moffat,2024.0,1794.0,1630.0,4885.0,4834.0,3424.0,9713.0,13137.0
2536,Moffat,2025.0,1753.0,1620.0,4893.0,4816.0,3378.0,9708.0,13086.0
2537,Moffat,2026.0,1720.0,1609.0,4898.0,4803.0,3329.0,9701.0,13030.0
2538,Moffat,2027.0,1701.0,1594.0,4878.0,4797.0,3292.0,9679.0,12971.0
2539,Moffat,2028.0,1677.0,1590.0,4871.0,4781.0,3266.0,9654.0,12920.0
2540,Moffat,2029.0,1658.0,1588.0,4859.0,4759.0,3244.0,9621.0,12865.0
2541,Moffat,2030.0,1650.0,1579.0,4832.0,4745.0,3230.0,9583.0,12813.0
2542,Moffat,2031.0,1651.0,1582.0,4806.0,4722.0,3232.0,9525.0,12757.0
2543,Moffat,2032.0,1638.0,1568.0,4789.0,4712.0,3207.0,9509.0,12716.0
2544,Moffat,2033.0,1631.0,1560.0,4766.0,4697.0,3191.0,9462.0,12653.0
2545,Moffat,2034.0,1613.0,1545.0,4751.0,4687.0,3156.0,9438.0,12594.0
2546,Moffat,2035.0,1601.0,1533.0,4728.0,4670.0,3132.0,9409.0,12541.0
2547,Moffat,2036.0,1591.0,1522.0,4711.0,4658.0,3113.0,9375.0,12488.0
2548,Moffat,2037.0,1591.0,1522.0,4679.0,4631.0,3113.0,9311.0,12424.0
2549,Moffat,2038.0,1589.0,1523.0,4648.0,4608.0,3114.0,9260.0,12374.0
2550,Moffat,2039.0,1598.0,1531.0,4612.0,4576.0,3128.0,9186.0,12314.0
2551,Moffat,2040.0,1601.0,1534.0,4581.0,4549.0,3134.0,9124.0,12258.0
2552,Moffat,2041.0,1594.0,1527.0,4557.0,4522.0,3121.0,9072.0,12193.0
2553,Moffat,2042.0,1586.0,1518.0,4521.0,4493.0,3106.0,9015.0,12121.0
2554,Moffat,2043.0,1579.0,1511.0,4494.0,4466.0,3089.0,8968.0,12057.0
2555,Moffat,2044.0,1568.0,1503.0,4467.0,4444.0,3071.0,8912.0,11983.0
2556,Moffat,2045.0,1557.0,1493.0,4445.0,4415.0,3050.0,8865.0,11915.0
2557,Moffat,2046.0,1546.0,1481.0,4417.0,4394.0,3028.0,8814.0,11842.0
2558,Moffat,2047.0,1534.0,1469.0,4392.0,4367.0,3004.0,8759.0,11763.0
2559,Moffat,2048.0,1521.0,1457.0,4366.0,4340.0,2978.0,8707.0,11685.0
2560,Moffat,2049.0,1510.0,1444.0,4336.0,4317.0,2953.0,8654.0,11607.0
2561,Moffat,2050.0,1498.0,1431.0,4312.0,4291.0,2935.0,8606.0,11541.0
2562,Montezuma,1990.0,3141.0,2963.0,5947.0,6621.0,6104.0,12568.0,18672.0
2563,Montezuma,1991.0,3166.0,2975.0,6124.0,6797.0,6141.0,12921.0,19062.0
2564,Montezuma,1992.0,3228.0,3025.0,6358.0,7043.0,6253.0,13401.0,19654.0
2565,Montezuma,1993.0,3354.0,3134.0,6726.0,7431.0,6488.0,14157.0,20645.0
2566,Montezuma,1994.0,3442.0,3205.0,7017.0,7726.0,6647.0,14743.0,21390.0
2567,Montezuma,1995.0,3526.0,3274.0,7315.0,8044.0,6800.0,15359.0,22159.0
2568,Montezuma,1996.0,3563.0,3299.0,7526.0,8257.0,6862.0,15783.0,22645.0
2569,Montezuma,1997.0,3574.0,3297.0,7691.0,8412.0,6871.0,16103.0,22974.0
2570,Montezuma,1998.0,3556.0,3269.0,7788.0,8501.0,6825.0,16289.0,23114.0
2571,Montezuma,1999.0,3577.0,3276.0,7977.0,8688.0,6853.0,16665.0,23518.0
2572,Montezuma,2000.0,3587.0,3272.0,8139.0,8854.0,6859.0,16993.0,23852.0
2573,Montezuma,2001.0,3560.0,3236.0,8177.0,8902.0,6795.0,17078.0,23873.0
2574,Montezuma,2002.0,3541.0,3226.0,8322.0,9024.0,6765.0,17342.0,24107.0
2575,Montezuma,2003.0,3516.0,3211.0,8470.0,9177.0,6728.0,17651.0,24379.0
2576,Montezuma,2004.0,3476.0,3190.0,8653.0,9289.0,6663.0,17939.0,24602.0
2577,Montezuma,2005.0,3419.0,3139.0,8697.0,9351.0,6559.0,18041.0,24600.0
2578,Montezuma,2006.0,3409.0,3145.0,8917.0,9547.0,6557.0,18460.0,25017.0
2579,Montezuma,2007.0,3374.0,3105.0,9048.0,9654.0,6479.0,18705.0,25184.0
2580,Montezuma,2008.0,3313.0,3056.0,9122.0,9709.0,6370.0,18827.0,25197.0
2581,Montezuma,2009.0,3277.0,3020.0,9230.0,9837.0,6295.0,19067.0,25362.0
2582,Montezuma,2010.0,3265.0,3013.0,9341.0,9913.0,6278.0,19254.0,25532.0
2583,Montezuma,2011.0,3256.0,2997.0,9343.0,9912.0,6269.0,19253.0,25522.0
2584,Montezuma,2012.0,3216.0,2968.0,9379.0,9938.0,6179.0,19317.0,25496.0
2585,Montezuma,2013.0,3207.0,2960.0,9381.0,9942.0,6162.0,19320.0,25482.0
2586,Montezuma,2014.0,3205.0,2953.0,9372.0,9934.0,6156.0,19313.0,25469.0
2587,Montezuma,2015.0,3211.0,2967.0,9391.0,9956.0,6179.0,19340.0,25519.0
2588,Montezuma,2016.0,3188.0,2965.0,9415.0,9974.0,6151.0,19392.0,25543.0
2589,Montezuma,2017.0,3160.0,2944.0,9445.0,10007.0,6104.0,19457.0,25561.0
2590,Montezuma,2018.0,3146.0,2941.0,9485.0,10047.0,6086.0,19521.0,25607.0
2591,Montezuma,2019.0,3102.0,2918.0,9574.0,10135.0,6022.0,19709.0,25731.0
2592,Montezuma,2020.0,3061.0,2896.0,9670.0,10227.0,5959.0,19898.0,25857.0
2593,Montezuma,2021.0,3016.0,2846.0,9713.0,10283.0,5862.0,19998.0,25860.0
2594,Montezuma,2022.0,3012.0,2832.0,9793.0,10388.0,5848.0,20186.0,26034.0
2595,Montezuma,2023.0,3017.0,2838.0,9884.0,10490.0,5848.0,20377.0,26225.0
2596,Montezuma,2024.0,3009.0,2848.0,9986.0,10594.0,5854.0,20578.0,26432.0
2597,Montezuma,2025.0,3010.0,2852.0,10084.0,10698.0,5866.0,20782.0,26648.0
2598,Montezuma,2026.0,2997.0,2857.0,10223.0,10840.0,5851.0,21059.0,26910.0
2599,Montezuma,2027.0,2985.0,2866.0,10339.0,10945.0,5852.0,21276.0,27128.0
2600,Montezuma,2028.0,2985.0,2867.0,10438.0,11054.0,5851.0,21487.0,27338.0
2601,Montezuma,2029.0,2979.0,2869.0,10527.0,11149.0,5848.0,21680.0,27528.0
2602,Montezuma,2030.0,2978.0,2869.0,10615.0,11245.0,5845.0,21863.0,27708.0
2603,Montezuma,2031.0,2982.0,2871.0,10698.0,11336.0,5854.0,22034.0,27888.0
2604,Montezuma,2032.0,2982.0,2873.0,10775.0,11426.0,5854.0,22198.0,28052.0
2605,Montezuma,2033.0,2965.0,2857.0,10864.0,11515.0,5824.0,22380.0,28204.0
2606,Montezuma,2034.0,2947.0,2840.0,10946.0,11609.0,5788.0,22555.0,28343.0
2607,Montezuma,2035.0,2943.0,2835.0,11018.0,11678.0,5779.0,22700.0,28479.0
2608,Montezuma,2036.0,2955.0,2850.0,11074.0,11732.0,5803.0,22805.0,28608.0
2609,Montezuma,2037.0,2954.0,2846.0,11131.0,11793.0,5797.0,22925.0,28722.0
2610,Montezuma,2038.0,2966.0,2858.0,11177.0,11837.0,5830.0,23011.0,28841.0
2611,Montezuma,2039.0,2979.0,2868.0,11223.0,11876.0,5850.0,23100.0,28950.0
2612,Montezuma,2040.0,2984.0,2872.0,11271.0,11918.0,5857.0,23191.0,29048.0
2613,Montezuma,2041.0,3002.0,2890.0,11307.0,11948.0,5892.0,23253.0,29145.0
2614,Montezuma,2042.0,3012.0,2900.0,11345.0,11971.0,5916.0,23317.0,29233.0
2615,Montezuma,2043.0,3026.0,2910.0,11384.0,11998.0,5935.0,23380.0,29315.0
2616,Montezuma,2044.0,3033.0,2919.0,11426.0,12024.0,5951.0,23450.0,29401.0
2617,Montezuma,2045.0,3041.0,2923.0,11464.0,12051.0,5965.0,23521.0,29486.0
2618,Montezuma,2046.0,3041.0,2927.0,11519.0,12081.0,5971.0,23601.0,29572.0
2619,Montezuma,2047.0,3044.0,2927.0,11567.0,12111.0,5975.0,23677.0,29652.0
2620,Montezuma,2048.0,3049.0,2933.0,11618.0,12139.0,5972.0,23756.0,29728.0
2621,Montezuma,2049.0,3041.0,2924.0,11669.0,12171.0,5971.0,23846.0,29817.0
2622,Montezuma,2050.0,3042.0,2924.0,11719.0,12208.0,5965.0,23929.0,29894.0
2623,Montrose,1990.0,3627.0,3416.0,8365.0,9155.0,7043.0,17520.0,24563.0
2624,Montrose,1991.0,3724.0,3509.0,8628.0,9411.0,7233.0,18039.0,25272.0
2625,Montrose,1992.0,3858.0,3634.0,8966.0,9761.0,7492.0,18727.0,26219.0
2626,Montrose,1993.0,4008.0,3779.0,9351.0,10146.0,7787.0,19497.0,27284.0
2627,Montrose,1994.0,4181.0,3942.0,9787.0,10595.0,8123.0,20382.0,28505.0
2628,Montrose,1995.0,4342.0,4098.0,10208.0,11021.0,8440.0,21229.0,29669.0
2629,Montrose,1996.0,4453.0,4205.0,10505.0,11319.0,8658.0,21824.0,30482.0
2630,Montrose,1997.0,4559.0,4303.0,10794.0,11595.0,8862.0,22389.0,31251.0
2631,Montrose,1998.0,4636.0,4378.0,11010.0,11809.0,9014.0,22819.0,31833.0
2632,Montrose,1999.0,4760.0,4498.0,11351.0,12141.0,9258.0,23492.0,32750.0
2633,Montrose,2000.0,4874.0,4604.0,11659.0,12442.0,9478.0,24101.0,33579.0
2634,Montrose,2001.0,4931.0,4671.0,12016.0,12819.0,9603.0,24840.0,34443.0
2635,Montrose,2002.0,4929.0,4680.0,12235.0,13085.0,9606.0,25326.0,34932.0
2636,Montrose,2003.0,4962.0,4716.0,12557.0,13402.0,9677.0,25960.0,35637.0
2637,Montrose,2004.0,4960.0,4726.0,12785.0,13657.0,9684.0,26445.0,36129.0
2638,Montrose,2005.0,5044.0,4800.0,13105.0,14043.0,9844.0,27155.0,36999.0
2639,Montrose,2006.0,5124.0,4893.0,13516.0,14437.0,10015.0,27958.0,37973.0
2640,Montrose,2007.0,5247.0,5002.0,13952.0,14925.0,10248.0,28881.0,39129.0
2641,Montrose,2008.0,5334.0,5052.0,14271.0,15291.0,10387.0,29560.0,39947.0
2642,Montrose,2009.0,5425.0,5107.0,14576.0,15573.0,10531.0,30154.0,40685.0
2643,Montrose,2010.0,5481.0,5142.0,14795.0,15770.0,10623.0,30565.0,41188.0
2644,Montrose,2011.0,5445.0,5137.0,14861.0,15812.0,10580.0,30669.0,41249.0
2645,Montrose,2012.0,5365.0,5078.0,14962.0,15892.0,10443.0,30857.0,41300.0
2646,Montrose,2013.0,5293.0,5005.0,15040.0,15988.0,10299.0,31032.0,41331.0
2647,Montrose,2014.0,5240.0,4956.0,15117.0,16073.0,10197.0,31188.0,41385.0
2648,Montrose,2015.0,5208.0,4920.0,15188.0,16144.0,10129.0,31329.0,41458.0
2649,Montrose,2016.0,5128.0,4851.0,15336.0,16279.0,9981.0,31614.0,41595.0
2650,Montrose,2017.0,5072.0,4806.0,15486.0,16412.0,9877.0,31888.0,41765.0
2651,Montrose,2018.0,5042.0,4764.0,15662.0,16618.0,9803.0,32280.0,42083.0
2652,Montrose,2019.0,4987.0,4714.0,15918.0,16879.0,9702.0,32801.0,42503.0
2653,Montrose,2020.0,4928.0,4649.0,16115.0,17113.0,9574.0,33235.0,42809.0
2654,Montrose,2021.0,4864.0,4606.0,16418.0,17418.0,9468.0,33834.0,43302.0
2655,Montrose,2022.0,4848.0,4598.0,16677.0,17682.0,9445.0,34354.0,43799.0
2656,Montrose,2023.0,4830.0,4603.0,16969.0,17972.0,9435.0,34940.0,44375.0
2657,Montrose,2024.0,4826.0,4618.0,17249.0,18244.0,9443.0,35494.0,44937.0
2658,Montrose,2025.0,4824.0,4617.0,17532.0,18541.0,9443.0,36078.0,45521.0
2659,Montrose,2026.0,4818.0,4611.0,17826.0,18856.0,9429.0,36688.0,46117.0
2660,Montrose,2027.0,4822.0,4613.0,18118.0,19165.0,9435.0,37285.0,46720.0
2661,Montrose,2028.0,4838.0,4641.0,18407.0,19465.0,9476.0,37869.0,47345.0
2662,Montrose,2029.0,4855.0,4675.0,18700.0,19759.0,9528.0,38457.0,47985.0
2663,Montrose,2030.0,4886.0,4704.0,18988.0,20065.0,9589.0,39057.0,48646.0
2664,Montrose,2031.0,4953.0,4769.0,19229.0,20324.0,9723.0,39546.0,49269.0
2665,Montrose,2032.0,4995.0,4812.0,19483.0,20592.0,9806.0,40077.0,49883.0
2666,Montrose,2033.0,5024.0,4839.0,19740.0,20862.0,9866.0,40594.0,50460.0
2667,Montrose,2034.0,5069.0,4881.0,19972.0,21112.0,9947.0,41082.0,51029.0
2668,Montrose,2035.0,5124.0,4933.0,20187.0,21337.0,10057.0,41534.0,51591.0
2669,Montrose,2036.0,5154.0,4962.0,20416.0,21569.0,10118.0,41991.0,52109.0
2670,Montrose,2037.0,5190.0,4993.0,20626.0,21785.0,10185.0,42412.0,52597.0
2671,Montrose,2038.0,5261.0,5064.0,20780.0,21953.0,10325.0,42733.0,53058.0
2672,Montrose,2039.0,5305.0,5106.0,20944.0,22118.0,10413.0,43063.0,53476.0
2673,Montrose,2040.0,5357.0,5156.0,21097.0,22269.0,10512.0,43357.0,53869.0
2674,Montrose,2041.0,5395.0,5192.0,21234.0,22406.0,10589.0,43639.0,54228.0
2675,Montrose,2042.0,5430.0,5219.0,21367.0,22536.0,10649.0,43905.0,54554.0
2676,Montrose,2043.0,5452.0,5241.0,21494.0,22655.0,10698.0,44154.0,54852.0
2677,Montrose,2044.0,5470.0,5260.0,21612.0,22768.0,10729.0,44377.0,55106.0
2678,Montrose,2045.0,5484.0,5265.0,21716.0,22867.0,10748.0,44585.0,55333.0
2679,Montrose,2046.0,5485.0,5273.0,21814.0,22957.0,10757.0,44774.0,55531.0
2680,Montrose,2047.0,5482.0,5268.0,21905.0,23034.0,10752.0,44939.0,55691.0
2681,Montrose,2048.0,5474.0,5260.0,21988.0,23101.0,10736.0,45088.0,55824.0
2682,Montrose,2049.0,5462.0,5245.0,22060.0,23160.0,10706.0,45218.0,55924.0
